oligo	XR029	XR030	XR031	XR032	XR034	XR035	XR036	XR037	group
SIN3A@07308	1546	941	641	801	881	1170	986	1317	test
SIN3A@07309	662	1414	627	450	1159	879	541	307	test
SIN3A@07310	995	444	773	920	1189	842	77	172	test
SIN3A@07311	281	30	223	8	297	423	1022	416	test
SIN3A@07312	1239	190	637	823	922	1078	262	72	test
SIN3A@07313	425	1338	237	44	814	699	794	36	test
SIN3A@07314	1956	1311	435	317	897	1125	662	162	test
SIN3A@07315	405	1203	220	46	448	148	622	917	test
SIN3A@07316	166	34	15	19	207	9	103	1741	test
SIN3A@07317	9	1068	161	23	568	367	2	207	test
SIN3A@07318	440	1796	86	66	330	1270	1600	1148	test
SIN3A@07319	616	533	24	54	1	0	191	248	test
SIN3A@07320	2313	2745	528	551	1397	2262	360	203	test
SIN3A@07321	2247	3374	686	709	3426	2781	402	508	test
SIN3A@07322	141	662	129	47	1094	53	1298	126	test
SIN3A@07323	110	255	62	17	265	868	1148	68	test
SIN3A@07324	2	219	7	0	8	462	0	103	test
SIN3A@07325	1605	1583	852	849	1333	372	1800	652	test
SIN3A@07326	1079	847	597	246	276	613	22	46	test
SIN3A@07327	126	345	47	30	278	4	304	27	test
SIN3A@07328	645	749	669	280	1050	610	2687	604	test
SIN3A@07329	186	2	8	0	0	0	1	4	test
SIN3A@07330	149	831	385	101	583	321	236	213	test
SIN3A@07331	2442	1405	1904	821	1873	1285	456	929	test
SIN3A@07332	387	519	28	21	112	502	859	222	test
SIN3A@07333	1043	651	124	39	138	1249	110	301	test
SIN3A@07334	415	852	359	364	320	1673	262	1527	test
SIN3A@07335	279	527	24	13	15	6	125	166	test
SIN3A@07336	2683	1974	1623	1794	2695	953	572	453	test
SIN3A@07337	51	1170	330	12	523	812	1292	1885	test
SIN3A@07338	6	10	14	8	46	153	418	327	test
SIN3A@07339	395	70	29	13	10	5	3	101	test
SIN3A@07340	1	0	1	0	2	0	0	0	test
SIN3A@07341	19	10	370	12	131	8	341	17	test
SIN3A@07342	130	188	61	11	628	23	1	168	test
SIN3A@07343	71	22	7	1	2	1	7	512	test
SIN3A@07344	4	5	7	1	296	756	226	24	test
SIN3A@07345	26	653	138	17	772	920	555	239	test
SIN3A@07346	189	588	180	14	189	243	671	38	test
SIN3A@07347	0	0	0	0	0	0	0	1	test
SIN3A@07348	496	856	79	18	254	253	246	406	test
SIN3A@07349	649	306	756	314	1490	1387	716	2055	test
SIN3A@07350	354	462	329	400	465	498	1222	783	test
SIN3A@07351	301	1040	317	36	582	1027	910	71	test
SIN3A@07352	87	652	16	9	2	3	354	527	test
SIN3A@07353	6	819	18	3	0	1	0	0	test
SIN3A@07354	398	344	748	44	635	820	473	1712	test
SIN3A@07355	0	6	1	0	1	1	0	0	test
SIN3A@07356	963	1120	33	30	820	1225	2985	127	test
SIN3A@07357	0	4	7	4	538	863	12	1151	test
SIN3A@07358	38	1469	39	16	10	1	591	77	test
SIN3A@07359	783	820	473	33	825	20	361	176	test
SIN3A@07360	1627	1405	217	69	191	614	2474	1319	test
SIN3A@07361	439	264	201	38	144	1160	750	3795	test
SIN3A@07362	1043	1662	159	39	901	2087	995	1855	test
SIN3A@07363	1851	2546	448	91	1172	3306	828	1363	test
SIN3A@07364	423	917	167	23	182	1494	972	45	test
SIN3A@07365	625	1459	428	58	577	1455	1675	877	test
SIN3A@07366	2579	1241	1390	1526	1666	1905	918	334	test
SIN3A@07367	4	2	95	22	2	196	2876	309	test
SIN3A@07368	673	624	19	5	350	23	5	39	test
SIN3A@07369	280	1437	116	24	477	760	874	1406	test
SIN3A@07370	2685	2225	1565	1435	2488	1693	1493	808	test
SIN3A@07371	999	1149	644	589	1526	2746	857	315	test
SIN3A@07372	875	2006	524	44	87	1871	1521	304	test
SIN3A@07373	416	62	5	1	134	2	0	8	test
SIN3A@07374	1709	1180	1230	1298	1410	1205	233	810	test
SIN3A@07375	947	193	122	18	92	1246	251	30	test
SIN3A@07376	242	629	48	33	832	1279	528	223	test
SIN3A@07377	184	740	156	51	190	10	2658	1183	test
SIN3A@07378	995	97	25	9	221	441	908	93	test
SIN3A@07379	1205	1130	380	324	813	2085	570	446	test
SIN3A@07380	83	211	93	21	489	356	292	18	test
SIN3A@07381	352	183	13	12	303	409	15	24	test
SIN3A@07382	22	603	75	55	143	1311	443	49	test
SIN3A@07383	790	535	78	24	1089	491	1152	827	test
SIN3A@07384	0	2	120	2	5	400	4	24	test
SIN3A@07385	310	75	15	18	206	1034	927	585	test
SIN3A@07386	0	214	8	4	0	0	192	19	test
SIN3A@07387	383	513	416	348	431	1452	48	51	test
SIN3A@07388	302	1192	545	237	562	1638	229	1316	test
SIN3A@07389	2731	2932	1655	1223	3862	3217	2023	1467	test
SIN3A@07390	1035	290	771	755	1039	374	67	258	test
SIN3A@07391	1	119	106	8	466	559	6	638	test
SIN3A@07392	371	31	10	23	1	637	138	21	test
SIN3A@07393	467	521	33	5	50	1	1	251	test
SIN3A@07394	223	293	13	9	1	947	19	68	test
SIN3A@07395	978	1681	545	86	1654	2125	2217	4210	test
SIN3A@07396	1197	1064	801	916	1195	1775	762	698	test
SIN3A@07397	2264	1553	1235	1262	1328	1295	1385	2388	test
SIN3A@07398	643	2243	697	526	1679	1454	999	1005	test
SIN3A@07399	494	847	253	14	2	580	377	843	test
SIN3A@07400	224	755	152	3	131	1134	357	375	test
SIN3A@07401	645	981	47	15	986	521	8	333	test
SIN3A@07402	273	79	31	53	30	17	527	1154	test
SIN3A@07403	288	286	67	21	86	376	174	138	test
SIN3A@07404	1693	1427	609	423	884	1103	714	426	test
SIN3A@07405	1030	427	365	392	554	1388	875	68	test
SIN3A@07406	768	1374	337	344	471	1400	637	75	test
SIN3A@07407	568	912	257	57	296	1201	2247	379	test
SIN3A@07408	418	1070	84	52	870	956	900	2608	test
SIN3A@07409	561	310	34	43	843	1239	2143	1338	test
SIN3A@07410	474	804	150	20	82	837	3103	685	test
SIN3A@07411	2096	2071	983	753	1617	1627	819	1865	test
SIN3A@07412	1655	1784	1085	726	1455	1523	1945	814	test
SIN3A@07413	161	257	5	4	675	849	312	24	test
SIN3A@07414	333	979	380	50	314	1050	497	17	test
SIN3A@07415	542	1477	261	81	859	795	1254	344	test
SIN3A@07416	936	1181	253	372	1442	1055	45	411	test
SIN3A@07417	899	1215	148	58	356	1585	745	1200	test
SIN3A@07418	1041	818	458	43	197	1090	459	1455	test
SIN3A@07419	1050	320	717	720	1677	719	300	85	test
SIN3A@07420	1952	1089	815	758	948	718	718	854	test
SIN3A@07421	20	570	89	33	280	836	264	79	test
SIN3A@07422	457	1034	23	33	380	490	18	5305	test
SIN3A@07423	2063	1180	1491	1106	1824	1032	624	1533	test
SIN3A@07424	4991	3457	1736	1273	2910	3637	1149	872	test
SIN3A@07425	629	1375	297	309	812	1435	1163	107	test
SIN3A@07426	1509	844	653	44	2724	956	1215	4497	test
SIN3A@07427	951	1787	334	78	29	1620	11	852	test
SIN3A@07428	754	1501	447	48	517	828	1297	858	test
SIN3A@07429	216	558	105	50	42	361	169	726	test
SIN3A@07430	645	844	397	325	757	2074	2096	931	test
SIN3A@07431	132	341	189	16	683	2143	612	289	test
SIN3A@07432	1053	346	250	18	11	344	727	514	test
SIN3A@07433	456	781	529	321	1096	1364	1786	1972	test
SIN3A@07434	486	607	43	13	159	1828	264	302	test
SIN3A@07435	201	137	424	9	140	744	112	143	test
SIN3A@07436	589	125	21	20	21	1217	7	112	test
SIN3A@07437	966	304	239	293	444	276	1466	762	test
SIN3A@07438	922	776	31	10	563	636	1423	1262	test
SIN3A@07439	1426	1068	739	106	770	730	620	1048	test
SIN3A@07440	5031	3620	2651	2825	4317	2538	2635	831	test
SIN3A@07441	112	401	12	12	418	105	256	17	test
SIN3A@07442	577	990	89	34	859	333	475	1421	test
SIN3A@07443	755	1725	239	172	462	1072	192	737	test
SIN3A@07444	2	3	2	0	1	0	0	0	test
SIN3A@07445	109	419	603	10	392	383	343	192	test
SIN3A@07446	458	1314	350	98	714	1159	400	1131	test
SIN3A@07447	813	650	543	396	584	142	238	900	test
SIN3A@07448	145	245	24	18	978	314	172	470	test
SIN3A@07449	116	325	453	37	23	7	405	576	test
SIN3A@07450	695	815	33	52	51	636	2302	1763	test
SIN3A@07451	2482	2395	969	485	1237	1332	2836	2320	test
SIN3A@07452	1018	2486	495	133	613	1852	2979	286	test
SIN3A@07453	1023	1081	98	52	687	3465	1318	305	test
SIN3A@07454	1502	1648	653	315	1115	2476	2692	951	test
SIN3A@07455	499	889	123	60	779	377	2816	1132	test
SIN3A@07456	2578	2959	705	711	1292	2669	1210	1018	test
SIN3A@07457	293	343	143	19	576	1451	2113	73	test
SIN3A@07458	326	430	45	43	197	353	5	264	test
SIN3A@07459	133	446	21	2	955	587	409	78	test
SIN3A@07460	534	558	21	12	69	824	16	22	test
SIN3A@07461	874	347	511	533	720	636	65	62	test
SIN3A@07462	1831	1058	1049	1009	1301	1505	509	4807	test
SIN3A@07463	1154	1071	259	245	188	946	233	33	test
SIN3A@07464	959	582	21	4	333	449	717	274	test
SIN3A@07465	612	72	37	13	18	1242	730	112	test
SIN3A@07466	3811	4495	1482	1338	3467	2786	3111	1322	test
SIN3A@07467	3743	2447	1631	1536	3070	1099	863	1091	test
SIN3A@07468	1	4	273	7	4	1	254	711	test
SIN3A@07469	1958	2339	881	856	3045	2609	208	824	test
SIN3A@07470	288	1155	28	40	701	368	785	2288	test
SIN3A@07471	643	768	172	65	609	2162	2062	481	test
SIN3A@07472	0	2	1	0	4	5	5	1	test
SIN3A@07473	1468	1501	403	379	1137	1814	680	71	test
SIN3A@07474	2735	1350	1168	1160	2772	567	3404	2209	test
SIN3A@07475	256	783	209	12	761	10	435	16	test
SIN3A@07476	310	740	14	2	1	572	10	42	test
SIN3A@07477	2033	1613	1113	1106	1270	914	909	1433	test
SIN3A@07478	1065	1345	552	456	793	1072	115	527	test
SIN3A@07479	804	3127	484	309	989	331	984	1079	test
SIN3A@07480	1115	78	96	0	99	1426	827	585	test
SIN3A@07481	12	553	31	5	9	372	539	44	test
SIN3A@07482	1209	898	422	305	1446	974	604	805	test
SIN3A@07483	1224	1899	1100	812	1848	394	1065	937	test
SIN3A@07484	1900	654	617	776	1477	560	1493	2228	test
SIN3A@07485	413	96	181	2	154	407	129	331	test
SIN3A@07486	20	25	158	12	2	836	736	446	test
SIN3A@07487	684	554	66	70	1192	1204	1463	861	test
SIN3A@07488	309	330	335	42	530	33	3	12	test
SIN3A@07489	243	1446	125	20	229	228	2324	352	test
SIN3A@07490	460	419	77	10	380	646	3065	147	test
SIN3A@07491	1	244	18	1	340	593	2	215	test
SIN3A@07492	931	858	290	106	909	2161	508	472	test
SIN3A@07493	299	248	394	20	296	15	4	445	test
SIN3A@07494	3	88	48	1	77	178	197	30	test
SIN3A@07495	219	409	318	34	429	830	835	1560	test
SIN3A@07496	68	266	254	30	409	381	333	25	test
SIN3A@07497	905	1631	840	547	1283	1746	1060	1220	test
SIN3A@07498	355	576	111	109	689	915	1052	756	test
SIN3A@07499	1622	1179	930	849	1656	1078	1060	1452	test
SIN3A@07500	270	550	274	56	9	960	204	183	test
SIN3A@07501	477	395	302	343	377	168	17	139	test
SIN3A@07502	274	1355	549	94	109	576	206	471	test
SIN3A@07503	357	1022	146	17	754	2501	257	667	test
SIN3A@07504	132	850	663	63	366	762	1367	772	test
SIN3A@07505	688	65	46	17	820	734	621	627	test
SIN3A@07506	48	57	23	21	664	466	156	365	test
SIN3A@07507	1	258	14	2	243	779	503	808	test
SIN3A@07508	860	1877	196	48	533	1900	2322	965	test
SIN3A@07509	1268	593	110	2	1145	452	531	1239	test
SIN3A@07510	99	1369	263	34	873	1482	1023	224	test
SIN3A@07511	187	537	27	27	3	2	0	18	test
SIN3A@07512	48	5	5	1	0	4	0	8	test
SIN3A@07513	120	304	105	17	18	0	1221	330	test
SIN3A@07514	505	95	77	41	605	790	23	828	test
SIN3A@07515	470	821	235	44	864	1564	1060	6903	test
SIN3A@07516	406	115	45	62	30	653	23	533	test
SIN3A@07517	292	27	91	13	142	453	9	3	test
SIN3A@07518	798	296	93	13	292	21	584	1057	test
SIN3A@07519	11	9	8	10	8	2	1	276	test
SIN3A@07520	513	45	16	42	12	519	506	1011	test
SIN3A@07521	503	92	18	26	163	650	642	1193	test
SIN3A@07522	1945	1752	786	689	1404	510	2996	435	test
SIN3A@07523	1970	2527	510	108	963	3408	2026	589	test
SIN3A@07524	76	338	492	46	58	968	446	307	test
SIN3A@07525	448	35	87	2	133	7	1	523	test
SIN3A@07526	174	23	132	6	699	219	6	29	test
SIN3A@07527	350	1009	216	15	486	476	265	417	test
SIN3A@07528	2152	380	204	215	1142	91	1046	777	test
SIN3A@07529	123	302	179	33	332	22	6	26	test
SIN3A@07530	599	348	433	345	511	287	31	466	test
SIN3A@07531	909	869	89	7	275	1401	266	431	test
SIN3A@07532	41	464	122	7	11	4	363	23	test
SIN3A@07533	517	629	116	29	22	390	465	1914	test
SIN3A@07534	1778	1723	912	383	1524	1600	1275	2201	test
SIN3A@07535	342	457	236	30	117	548	361	468	test
SIN3A@07536	1544	2178	1034	843	1803	1320	73	717	test
SIN3A@07537	1072	2128	264	53	364	519	442	1447	test
SIN3A@07538	871	835	49	33	79	2206	472	415	test
SIN3A@07539	1121	1828	417	334	538	1463	31	338	test
SIN3A@07540	494	38	8	12	241	431	1702	712	test
SIN3A@07541	1869	1079	883	1049	2221	2073	797	963	test
SIN3A@07542	600	662	42	26	296	1206	2593	134	test
SIN3A@07543	21	451	18	9	2	4	133	276	test
SIN3A@07544	2937	1660	1492	1813	3178	1588	3512	2237	test
SIN3A@07545	766	820	177	32	619	813	1327	485	test
SIN3A@07546	340	628	33	47	540	1167	2415	1527	test
SIN3A@07547	253	10	3	10	116	4	231	20	test
SIN3A@07548	2644	2454	1001	907	1097	1277	2843	1423	test
SIN3A@07549	593	587	40	33	346	942	679	810	test
SIN3A@07550	1841	2510	277	124	839	3341	1167	769	test
SIN3A@07551	134	1294	127	12	395	457	316	1211	test
SIN3A@07552	1455	489	224	86	908	458	1193	2698	test
SIN3A@07553	623	1584	516	254	291	776	719	793	test
SIN3A@07554	350	763	182	40	39	1140	399	826	test
SIN3A@07555	2048	2663	794	581	2353	1824	715	1394	test
SIN3A@07556	1258	1907	460	287	1870	1883	1939	614	test
SIN3A@07557	1894	805	1055	975	1377	828	1449	877	test
SIN3A@07558	360	360	494	42	29	17	179	836	test
SIN3A@07559	1617	1082	727	777	824	757	1679	427	test
SIN3A@07560	297	879	205	10	133	382	580	73	test
SIN3A@07561	9	101	3	19	0	0	399	1837	test
SIN3A@07562	507	588	59	4	535	31	685	2373	test
SIN3A@07563	486	67	171	2	589	18	749	2132	test
SIN3A@07564	1164	1086	362	81	873	1009	2980	1340	test
SIN3A@07565	639	404	32	49	129	15	815	1164	test
SIN3A@07566	0	2	49	2	131	864	1375	1065	test
SIN3A@07567	415	266	23	17	435	10	8	543	test
SIN3A@07568	657	703	240	186	1088	784	23	807	test
SIN3A@07569	28	26	13	31	691	461	424	648	test
SIN3A@07570	603	1660	339	92	1296	521	974	1595	test
SIN3A@07571	1562	1016	802	646	1423	917	607	2098	test
SIN3A@07572	310	1072	285	14	1101	1649	654	778	test
SIN3A@07573	143	868	265	26	787	604	895	1496	test
SIN3A@07574	1210	2251	427	432	1542	208	2069	530	test
SIN3A@07575	500	1169	708	76	356	875	634	886	test
SIN3A@07576	1773	795	368	27	7	1184	515	489	test
SIN3A@07577	667	325	140	6	425	1616	2420	950	test
SIN3A@07578	1155	761	526	147	555	1623	218	1194	test
SIN3A@07579	3054	2204	885	815	1620	4964	1507	1647	test
SIN3A@07580	1	1	0	0	0	3	0	0	test
SIN3A@07581	2138	1700	223	37	291	1914	1414	4001	test
SIN3A@07582	2043	938	783	918	1410	373	57	542	test
SIN3A@07583	475	513	331	399	372	120	41	54	test
SIN3A@07584	420	333	379	411	610	180	285	52	test
SIN3A@07585	0	0	0	0	462	374	11	2	test
SIN3A@07586	155	452	5	19	178	1280	36	805	test
SIN3A@07587	238	1458	334	46	452	541	886	1411	test
SIN3A@07588	671	724	77	4	387	2	178	24	test
SIN3A@07589	1334	1078	722	781	1062	723	537	85	test
SIN3A@07590	1399	1774	549	383	1322	869	527	1803	test
SIN3A@07591	1113	351	448	536	676	719	261	3482	test
SIN3A@07592	493	692	24	44	732	811	5	184	test
SIN3A@07593	274	1234	124	21	266	730	206	244	test
SIN3A@07594	284	662	42	30	135	13	277	415	test
SIN3A@07595	2036	1735	458	369	1333	1636	1765	622	test
SIN3A@07596	1068	1576	505	83	199	918	748	1788	test
SIN3A@07597	12	498	59	31	265	738	198	233	test
SIN3A@07598	875	822	37	12	256	368	1346	3368	test
SIN3A@07599	290	499	422	50	23	5	9	259	test
SIN3A@07600	1441	796	851	768	1142	1318	830	1108	test
SIN3A@07601	41	88	27	39	44	237	1337	451	test
SIN3A@07602	245	40	144	20	25	870	265	1137	test
SIN3A@07603	228	491	26	19	0	0	5	370	test
SIN3A@07604	75	810	20	3	155	1043	936	556	test
SIN3A@07605	134	369	11	5	4	0	0	0	test
SIN3A@07606	13	703	80	24	320	16	2403	1814	test
SIN3A@07607	876	1028	133	33	1030	1444	1342	716	test
SIN3A@07608	1113	2049	402	36	501	1537	699	327	test
SIN3A@07609	15	13	627	26	8	4	156	21	test
SIN3A@07610	391	608	22	23	422	401	819	1298	test
SIN3A@07611	905	597	768	17	526	500	641	776	test
SIN3A@07612	16	270	305	36	664	453	1438	75	test
SIN3A@07613	1771	1675	907	811	1532	2074	1624	704	test
SIN3A@07614	1096	321	292	350	355	998	1803	791	test
SIN3A@07615	260	1998	274	300	345	122	30	393	test
SIN3A@07616	203	294	22	41	70	11	604	110	test
SIN3A@07617	1006	696	709	636	1281	1770	3681	580	test
SIN3A@07618	43	235	58	5	692	1157	1509	1189	test
SIN3A@07619	349	527	359	11	28	903	573	70	test
SIN3A@07620	252	211	8	18	356	1007	19	721	test
SIN3A@07621	53	868	15	2	154	448	944	598	test
SIN3A@07622	1906	588	923	890	2037	646	2364	1460	test
SIN3A@07623	213	618	26	40	846	1901	11	7	test
SIN3A@07624	1747	1002	36	44	432	1696	182	783	test
SIN3A@07625	9	259	63	10	90	472	638	333	test
SIN3A@07626	500	448	339	36	296	761	2599	170	test
SIN3A@07627	185	199	77	3	0	0	266	307	test
SIN3A@07628	519	1407	250	314	394	738	214	50	test
SIN3A@07629	989	406	401	28	8	5	0	314	test
SIN3A@07630	428	505	31	8	294	413	199	2129	test
SIN3A@07631	246	1144	167	39	12	303	3	237	test
SIN3A@07632	727	1983	383	360	431	340	560	521	test
SIN3A@07633	17	1140	94	3	156	6	440	889	test
SIN3A@07634	131	278	7	2	2	0	1	157	test
SIN3A@07635	263	1599	135	51	1233	1209	1992	2004	test
SIN3A@07636	1	0	0	0	0	0	3	2	test
SIN3A@07637	720	1114	154	38	800	1362	2846	997	test
SIN3A@07638	172	202	110	157	334	452	1015	560	test
SIN3A@07639	1355	672	886	820	1675	358	650	550	test
SIN3A@07640	264	717	218	9	281	360	914	65	test
SIN3A@07641	2628	1676	993	818	2459	995	1304	4123	test
SIN3A@07642	509	568	633	377	337	133	233	212	test
SIN3A@07643	1377	562	842	837	1395	1267	2202	1002	test
SIN3A@07644	491	977	33	16	608	1745	1929	962	test
SIN3A@07645	650	74	754	22	445	425	638	42	test
SIN3A@07646	228	1063	309	61	806	861	33	539	test
SIN3A@07647	314	965	176	6	305	165	6	197	test
SIN3A@07648	12	217	42	39	222	641	18	26	test
SIN3A@07649	431	1224	404	357	914	1094	1161	3251	test
SIN3A@07650	671	263	139	11	803	3183	4972	2440	test
SIN3A@07651	584	929	507	322	1040	1383	812	797	test
SIN3A@07652	596	150	51	12	177	1257	258	511	test
SIN3A@07653	547	91	148	26	79	426	234	172	test
SIN3A@07654	1037	622	140	26	286	1827	1096	619	test
SIN3A@07655	605	75	129	15	104	1	366	414	test
SIN3A@07656	1267	1080	459	352	897	526	1358	646	test
SIN3A@07657	3206	4022	1471	1600	4450	3219	4029	2594	test
SIN3A@07658	828	809	752	614	1025	1072	62	251	test
SIN3A@07659	552	402	8	19	237	11	701	417	test
SIN3A@07660	258	60	40	1	85	8	301	2987	test
SIN3A@07661	834	972	244	303	829	1233	697	1291	test
SIN3A@07662	968	978	124	32	73	12	2581	355	test
SIN3A@07663	1060	2078	652	476	875	1900	1233	1069	test
SIN3A@07664	24	288	27	16	499	1279	874	195	test
SIN3A@07665	599	815	436	62	526	829	1715	1333	test
SIN3A@07666	1313	1210	1026	852	1353	1678	1180	1015	test
SIN3A@07667	165	1416	82	57	85	390	6	2361	test
SIN3A@07668	1092	864	334	328	711	151	560	291	test
SIN3A@07669	1115	914	148	18	418	897	756	764	test
SIN3A@07670	620	62	368	76	1114	935	18	523	test
SIN3A@07671	132	22	260	32	67	2	184	951	test
SIN3A@07672	77	9	23	1	301	405	1	1116	test
SIN3A@07673	930	200	138	19	11	0	1	224	test
SIN3A@07674	501	308	89	31	642	657	271	1557	test
SIN3A@07675	482	264	22	64	359	334	171	319	test
SIN3A@07676	682	551	260	40	913	1438	171	132	test
SIN3A@07677	841	357	73	15	840	356	2079	152	test
SIN3A@07678	366	233	11	20	423	699	2501	147	test
SIN3A@07679	1695	1381	859	671	923	1220	913	2578	test
SIN3A@07680	43	264	203	3	22	3	3	5	test
SIN3A@07681	149	248	5	18	39	5	0	179	test
SIN3A@07682	190	866	179	190	326	91	1335	2389	test
SIN3A@07683	995	374	470	453	994	568	4074	422	test
SIN3A@07684	765	1236	121	37	745	1587	678	251	test
SIN3A@07685	1360	2459	826	762	1812	1079	1186	2092	test
SIN3A@07686	215	47	84	18	21	8	303	71	test
SIN3A@07687	0	332	203	10	449	226	2	200	test
SIN3A@07688	1117	1492	418	69	388	1825	382	1844	test
SIN3A@07689	589	101	91	58	30	18	173	210	test
SIN3A@07690	1129	244	729	707	1267	781	1182	958	test
SIN3A@07691	306	304	31	9	6	305	2	738	test
SIN3A@07692	22	42	33	26	182	301	16	358	test
SIN3A@07693	82	477	12	17	0	0	338	67	test
SIN3A@07694	383	880	123	21	10	4	4	98	test
SIN3A@07695	455	1351	449	329	556	1064	1006	104	test
SIN3A@07696	1112	2110	847	637	627	1930	129	4218	test
SIN3A@07697	0	0	0	0	0	0	0	0	test
SIN3A@07698	9	460	11	22	92	354	7	232	test
SIN3A@07699	432	292	169	5	21	533	253	422	test
SIN3A@07700	1652	1009	659	723	1598	2195	1064	353	test
SIN3A@07701	13	230	29	14	68	14	187	421	test
SIN3A@07702	9	274	48	38	14	294	1	17	test
SIN3A@07703	25	226	2	0	118	327	207	657	test
SIN3A@07704	718	707	1546	43	473	1037	1119	376	test
SIN3A@07705	201	40	108	19	378	1067	692	892	test
SIN3A@07706	163	261	84	8	353	1007	1970	2717	test
SIN3A@07707	1182	489	307	272	331	400	411	1274	test
SIN3A@07708	461	452	148	38	390	200	877	403	test
SIN3A@07709	24	629	46	54	356	396	522	546	test
SIN3A@07710	62	627	23	5	197	415	6	432	test
SIN3A@07711	1465	339	1086	717	1163	1766	472	619	test
SIN3A@07712	733	852	35	44	96	467	398	734	test
SIN3A@07713	407	1993	245	25	155	1498	2395	1032	test
SIN3A@07714	1163	639	1106	71	1624	1446	2023	959	test
SIN3A@07715	1013	1281	414	412	1338	792	530	1026	test
SIN3A@07716	1610	2462	540	341	1921	2054	1629	1340	test
SIN3A@07717	336	527	30	24	69	2	1121	100	test
SIN3A@07718	412	100	46	63	359	1683	14	360	test
SIN3A@07719	941	678	630	673	1109	317	56	1099	test
SIN3A@07720	71	37	25	51	22	537	570	767	test
SIN3A@07721	112	207	35	19	349	453	443	139	test
SIN3A@07722	1700	2104	1383	833	1661	1098	1010	3201	test
SIN3A@07723	309	908	185	68	96	892	1974	1319	test
SIN3A@07724	16	812	40	11	287	569	662	886	test
SIN3A@07725	1414	1001	839	887	1030	629	904	521	test
SIN3A@07726	497	346	154	43	4	454	460	1129	test
SIN3A@07727	1486	570	1536	904	1226	795	2886	1367	test
SIN3A@07728	34	49	91	40	125	909	237	982	test
SIN3A@07729	110	929	432	68	181	893	2925	1571	test
SIN3A@07730	348	726	78	15	181	614	81	16	test
SIN3A@07731	555	98	88	28	98	449	331	142	test
SIN3A@07732	956	419	940	848	1167	621	155	1232	test
SIN3A@07733	31	908	68	1	19	998	207	163	test
SIN3A@07734	278	1219	223	55	796	42	1571	253	test
SIN3A@07735	87	281	187	13	423	782	302	78	test
SIN3A@07736	883	657	462	372	395	145	26	62	test
SIN3A@07737	208	333	28	1	103	687	1419	643	test
SIN3A@07738	815	450	173	75	305	1021	2427	1801	test
SIN3A@07739	783	1016	763	84	355	1131	1877	1940	test
SIN3A@07740	1644	1318	336	27	583	833	1276	878	test
SIN3A@07741	1292	494	750	757	1104	1061	55	78	test
SIN3A@07742	204	541	12	4	322	5	3	653	test
SIN3A@07743	1321	171	899	538	985	1500	1119	635	test
SIN3A@07744	293	315	106	73	344	438	908	1156	test
SIN3A@07745	508	718	620	354	917	2289	645	1117	test
SIN3A@07746	1073	3056	805	419	833	1586	1341	140	test
SIN3A@07747	1103	611	535	752	942	326	692	347	test
SIN3A@07748	987	693	102	24	854	2299	1863	1204	test
SIN3A@07749	967	1075	285	51	232	2766	2362	984	test
SIN3A@07750	2033	3711	541	86	1783	2937	2130	3235	test
SIN3A@07751	832	944	535	19	206	27	475	389	test
SIN3A@07752	3312	3302	1189	862	2216	2835	3732	3574	test
SIN3A@07753	1364	2223	579	60	399	843	2251	2140	test
SIN3A@07754	1544	2988	933	368	1331	474	355	807	test
SIN3A@07755	884	322	183	43	134	941	339	976	test
SIN3A@07756	225	1403	263	55	373	743	2246	2158	test
SIN3A@07757	1024	552	639	577	725	1010	459	326	test
SIN3A@07758	357	644	51	43	1102	1262	204	546	test
SIN3A@07759	1403	2373	999	641	2656	1734	2640	1396	test
SIN3A@07760	790	1748	960	255	1045	2069	1318	100	test
SIN3A@07761	44	541	11	5	739	1802	2331	1380	test
