logFC	logCPM	F	PValue	status
SIN3A@05496	 2.280e+00	 6.08142	3.147e+00	0.112384	test
SIN3A@04435	-2.582e+00	 3.22426	3.129e+00	0.112517	test
SIN3A@07052	 2.389e+00	 5.70280	3.138e+00	0.112825	test
SIN3A@02222	-2.656e+00	 3.29600	3.124e+00	0.112842	test
SIN3A@03815	 1.139e+00	 6.26825	3.122e+00	0.113073	test
SIN3A@00792	-2.598e+00	 3.15763	3.115e+00	0.113228	test
SIN3A@11375	-2.622e+00	 3.33468	3.111e+00	0.113437	test
SIN3A@04923	 2.995e+00	 4.97021	3.125e+00	0.113482	test
SIN3A@00963	-2.843e+00	 3.49171	3.121e+00	0.113676	test
SIN3A@07695	 1.065e+00	 6.42548	3.103e+00	0.113803	test
SIN3A@10402	 2.996e+00	 4.23849	3.117e+00	0.113882	test
SIN3A@07899	 1.723e+00	 5.73034	3.114e+00	0.114040	test
SIN3A@08932	 1.640e+00	 6.40773	3.113e+00	0.114090	test
SIN3A@02173	 3.454e+00	 4.94273	3.106e+00	0.114440	test
SIN3A@04589	-3.562e+00	 2.77046	3.101e+00	0.114666	test
SIN3A@07813	 1.422e+00	 7.29289	3.100e+00	0.114717	test
SIN3A@14233	-1.558e+00	 5.97155	3.090e+00	0.115236	negative
SIN3A@08053	 1.161e+00	 6.87694	3.089e+00	0.115255	test
SIN3A@09007	-1.955e+00	 5.32922	3.070e+00	0.115563	test
SIN3A@04569	 1.105e+00	 6.29344	3.069e+00	0.115612	test
SIN3A@04122	 1.314e+00	 6.38570	3.080e+00	0.115714	test
SIN3A@12363	-2.320e+00	 4.91283	3.069e+00	0.115732	test
SIN3A@14063	-1.794e+00	 5.42462	3.060e+00	0.116009	negative
SIN3A@09922	 2.331e+00	 5.62301	3.071e+00	0.116181	test
SIN3A@11093	-2.750e+00	 2.11406	3.056e+00	0.116208	test
