oligo	XR043	XR044	XR045	XR046	XR050	XR051	XR052	XR054	group
SIN3A@06260	855	697	234	562	907	388	1447	588	test
SIN3A@06261	531	243	175	52	587	267	183	634	test
SIN3A@06262	152	110	426	228	79	26	301	40	test
SIN3A@06263	115	96	2	1412	421	160	150	2321	test
SIN3A@06264	218	15	0	0	441	244	1189	284	test
SIN3A@06265	89	19	7	90	14	18	3	0	test
SIN3A@06266	75	69	1	0	190	76	1211	0	test
SIN3A@06267	725	728	74	285	2198	1100	1045	1630	test
SIN3A@06268	596	325	87	140	501	204	931	207	test
SIN3A@06269	420	475	22	272	304	196	1024	268	test
SIN3A@06270	356	216	1011	660	648	347	504	1044	test
SIN3A@06271	434	478	11	234	958	411	388	919	test
SIN3A@06272	690	826	18	337	694	318	56	310	test
SIN3A@06273	146	189	1032	628	303	163	407	263	test
SIN3A@06274	415	231	1284	720	239	129	65	238	test
SIN3A@06275	181	155	2	39	951	564	965	629	test
SIN3A@06276	260	209	88	40	167	60	2	53	test
SIN3A@06277	1	0	0	0	1	1	3	2	test
SIN3A@06278	149	81	47	2	288	98	2196	148	test
SIN3A@06279	1182	1121	1817	1367	1078	582	307	1328	test
SIN3A@06280	297	331	12	156	560	296	254	358	test
SIN3A@06281	562	778	30	1025	1426	497	503	714	test
SIN3A@06282	102	68	0	0	422	231	160	188	test
SIN3A@06283	101	118	935	621	243	164	90	289	test
SIN3A@06284	787	717	19	402	64	51	4	217	test
SIN3A@06285	310	225	64	135	757	351	569	432	test
SIN3A@06286	772	857	466	781	550	285	235	367	test
SIN3A@06287	546	871	690	887	607	289	1901	165	test
SIN3A@06288	519	561	1011	705	1101	299	1475	404	test
SIN3A@06289	547	704	105	327	1023	587	1728	1685	test
SIN3A@06290	572	600	88	215	154	79	3	297	test
SIN3A@06291	207	322	838	436	235	181	436	738	test
SIN3A@06292	466	160	140	110	278	178	465	133	test
SIN3A@06293	2726	2219	3738	2609	3581	1607	2088	2378	test
SIN3A@06294	281	163	0	0	596	340	251	348	test
SIN3A@06295	300	104	95	36	516	166	515	370	test
SIN3A@06296	279	254	1796	1072	443	157	512	1742	test
SIN3A@06297	331	268	1067	585	147	62	193	77	test
SIN3A@06298	421	381	160	135	412	232	53	286	test
SIN3A@06299	25	12	0	0	150	89	218	128	test
SIN3A@06300	489	380	40	259	486	224	151	345	test
SIN3A@06301	786	875	705	920	537	232	117	190	test
SIN3A@06302	721	556	1188	990	1045	460	838	930	test
SIN3A@06303	179	141	1	98	848	336	511	361	test
SIN3A@06304	0	0	0	0	0	6	0	0	test
SIN3A@06305	160	197	10	0	1160	515	3935	1960	test
SIN3A@06306	358	293	703	605	900	399	283	633	test
SIN3A@06307	1085	1460	1138	1428	317	179	73	971	test
SIN3A@06308	1222	806	2059	1340	483	216	461	460	test
SIN3A@06309	1	22	0	1	62	28	1267	5	test
SIN3A@06310	66	24	39	14	65	25	0	0	test
SIN3A@06311	65	34	0	1	36	20	0	107	test
SIN3A@06312	1061	987	3616	2702	1247	503	436	841	test
SIN3A@06313	116	63	55	0	43	15	67	1	test
SIN3A@06314	134	18	0	0	57	71	290	61	test
SIN3A@06315	165	146	16	130	485	283	104	673	test
SIN3A@06316	1	29	0	0	174	154	132	158	test
SIN3A@06317	218	215	11	27	1032	438	871	827	test
SIN3A@06318	3	0	1	1	0	2	1	0	test
SIN3A@06319	66	33	27	2	382	151	125	247	test
SIN3A@06320	124	100	388	201	606	200	89	127	test
SIN3A@06321	25	60	0	0	355	135	60	173	test
SIN3A@06322	250	206	1010	911	243	115	52	81	test
SIN3A@06323	737	863	36	522	1197	489	824	529	test
SIN3A@06324	1	2	3	2	2	2	0	1	test
SIN3A@06325	119	103	0	33	493	208	380	154	test
SIN3A@06326	317	397	77	351	233	124	371	144	test
SIN3A@06327	157	112	1	0	555	168	681	315	test
SIN3A@06328	680	244	2035	1198	465	175	393	840	test
SIN3A@06329	474	598	873	679	1773	501	1274	933	test
SIN3A@06330	70	114	0	0	414	190	91	191	test
SIN3A@06331	61	43	0	103	29	7	3	2	test
SIN3A@06332	41	23	0	0	108	23	268	46	test
SIN3A@06333	201	160	34	23	992	487	326	953	test
SIN3A@06334	854	763	1085	976	372	211	152	357	test
SIN3A@06335	1040	711	94	465	435	118	355	69	test
SIN3A@06336	68	149	27	69	52	11	0	0	test
SIN3A@06337	82	43	0	0	169	158	172	185	test
SIN3A@06338	548	421	90	279	393	268	1408	283	test
SIN3A@06339	419	261	1975	1180	815	391	486	1217	test
SIN3A@06340	0	1	0	0	0	0	0	0	test
SIN3A@06341	1194	455	1360	773	443	291	414	749	test
SIN3A@06342	116	81	2	1	279	148	65	85	test
SIN3A@06343	672	570	114	267	664	329	244	443	test
SIN3A@06344	4	2	12	6	1	0	2	2	test
SIN3A@06345	608	521	1124	698	2191	990	573	1475	test
SIN3A@06346	215	63	1	3	309	104	43	96	test
SIN3A@06347	1170	1337	1183	1466	863	353	404	316	test
SIN3A@06348	115	196	0	0	86	59	7	94	test
SIN3A@06349	460	178	66	25	735	286	169	542	test
SIN3A@06350	84	58	1	107	485	205	139	421	test
SIN3A@06351	110	153	17	0	556	296	240	1622	test
SIN3A@06352	896	554	19	315	586	313	222	595	test
SIN3A@06353	182	89	2	0	397	142	76	142	test
SIN3A@06354	1944	1415	3979	2538	1658	1020	1087	1094	test
SIN3A@06355	433	150	77	62	238	75	0	116	test
SIN3A@06356	321	302	14	170	695	437	242	635	test
SIN3A@06357	739	754	24	423	742	307	699	1472	test
SIN3A@06358	567	524	1894	1311	355	172	519	767	test
SIN3A@06359	235	180	1305	628	123	83	399	1082	test
SIN3A@06360	787	971	202	485	573	298	1061	462	test
SIN3A@06361	509	731	29	475	231	175	90	61	test
SIN3A@06362	1859	1557	326	1001	648	302	393	1515	test
SIN3A@06363	0	31	5	0	201	28	0	238	test
SIN3A@06364	661	718	24	367	407	172	62	136	test
SIN3A@06365	435	483	1045	806	1168	649	884	1030	test
SIN3A@06366	1120	904	1187	909	2185	938	1768	1502	test
SIN3A@06367	1063	1201	1285	1873	1732	278	358	369	test
SIN3A@06368	59	28	0	0	342	188	406	190	test
SIN3A@06369	998	644	1140	756	956	463	543	555	test
SIN3A@06370	311	314	4878	1945	408	101	55	130	test
SIN3A@06371	158	293	1973	1036	21	9	38	1	test
SIN3A@06372	2	1	0	0	422	265	17113	387	test
SIN3A@06373	287	195	34	144	1014	407	2978	1306	test
SIN3A@06374	1297	1130	733	817	1339	691	786	1022	test
SIN3A@06375	226	50	17	42	345	169	1271	1420	test
SIN3A@06376	133	36	52	0	37	38	11	13	test
SIN3A@06377	378	188	1070	583	562	225	101	261	test
SIN3A@06378	1	0	0	0	1	0	1	1	test
SIN3A@06379	161	82	0	0	294	135	531	214	test
SIN3A@06380	446	242	86	177	126	101	272	44	test
SIN3A@06381	194	117	4	46	507	261	155	1530	test
SIN3A@06382	323	365	66	275	668	260	580	438	test
SIN3A@06383	468	125	63	691	802	279	901	407	test
SIN3A@06384	46	21	0	0	15	12	1	5	test
SIN3A@06385	798	1060	2445	1532	1039	618	1675	912	test
SIN3A@06386	232	198	1074	501	5476	249	584	329	test
SIN3A@06387	323	102	51	2	407	193	317	383	test
SIN3A@06388	579	544	1172	825	414	184	65	96	test
SIN3A@06389	1033	915	101	392	1581	732	1050	1541	test
SIN3A@06390	438	437	7	241	441	140	5	4	test
SIN3A@06391	578	547	71	254	744	451	256	914	test
SIN3A@06392	631	419	2708	1480	1203	473	681	762	test
SIN3A@06393	298	86	58	709	324	245	276	282	test
SIN3A@06394	1267	850	252	380	644	258	1148	449	test
SIN3A@06395	457	657	28	442	810	450	476	838	test
SIN3A@06396	247	99	0	0	178	103	365	176	test
SIN3A@06397	48	2	1	1	1408	701	496	827	test
SIN3A@06398	734	813	1034	973	741	365	360	3279	test
SIN3A@06399	925	392	40	259	188	151	316	274	test
SIN3A@06400	69	61	823	442	395	145	53	154	test
SIN3A@06401	458	440	484	465	705	376	606	542	test
SIN3A@06402	965	131	912	537	186	127	87	61	test
SIN3A@06403	234	268	12	136	154	68	370	141	test
SIN3A@06404	199	90	7	0	774	365	871	557	test
SIN3A@06405	598	612	81	509	436	198	213	284	test
SIN3A@06406	595	597	23	264	866	433	688	924	test
SIN3A@06407	320	126	927	899	86	22	1232	215	test
SIN3A@06408	547	528	66	225	345	155	942	677	test
SIN3A@06409	860	755	1581	1112	1583	926	1686	1003	test
SIN3A@06410	371	452	12	277	490	167	675	1505	test
SIN3A@06411	496	302	15	542	607	244	766	327	test
SIN3A@06412	141	137	0	40	143	54	0	787	test
SIN3A@06413	119	129	7	0	474	301	256	263	test
SIN3A@06414	187	81	1128	536	243	31	311	1180	test
SIN3A@06415	249	220	698	446	388	145	297	210	test
SIN3A@06416	196	149	0	47	198	65	2	6	test
SIN3A@06417	160	42	0	0	28	27	0	0	test
SIN3A@06418	125	95	930	520	607	188	101	639	test
SIN3A@06419	247	167	38	420	676	271	502	386	test
SIN3A@06420	215	149	525	593	1122	439	693	909	test
SIN3A@06421	71	162	1	24	625	246	150	1394	test
SIN3A@06422	138	70	7	0	256	159	1	0	test
SIN3A@06423	111	202	972	570	511	314	265	508	test
SIN3A@06424	498	308	2324	1398	1201	526	691	673	test
SIN3A@06425	226	127	40	282	1059	461	687	738	test
SIN3A@06426	244	397	1868	1047	1326	624	858	1074	test
SIN3A@06427	684	539	102	1457	1295	656	448	669	test
SIN3A@06428	1269	1069	1170	1131	786	329	568	499	test
SIN3A@06429	602	571	928	644	1012	500	446	566	test
SIN3A@06430	472	609	1129	951	387	142	218	175	test
SIN3A@06431	142	170	1805	1112	426	146	63	127	test
SIN3A@06432	548	491	852	936	659	281	1327	395	test
SIN3A@06433	478	346	17	136	1085	370	1036	2275	test
SIN3A@06434	761	613	30	200	618	335	560	1621	test
SIN3A@06435	401	426	1461	812	937	408	443	714	test
SIN3A@06436	455	571	94	170	921	377	553	833	test
SIN3A@06437	472	234	222	37	402	244	130	584	test
SIN3A@06438	508	253	91	152	978	409	1407	387	test
SIN3A@06439	161	60	103	32	637	339	287	388	test
SIN3A@06440	165	116	1	125	349	134	76	131	test
SIN3A@06441	763	283	317	801	290	158	56	240	test
SIN3A@06442	566	514	840	685	975	455	2272	424	test
SIN3A@06443	408	102	1254	718	224	87	40	107	test
SIN3A@06444	121	112	963	463	733	345	312	1541	test
SIN3A@06445	472	886	28	396	145	72	0	0	test
SIN3A@06446	790	938	2187	1790	395	162	284	172	test
SIN3A@06447	301	233	1	108	712	314	827	529	test
SIN3A@06448	262	104	1082	686	473	152	2000	532	test
SIN3A@06449	322	153	103	51	280	179	139	358	test
SIN3A@06450	301	157	1045	513	180	18	2	265	test
SIN3A@06451	0	0	0	0	25	11	0	0	test
SIN3A@06452	308	181	82	44	238	137	577	202	test
SIN3A@06453	0	0	0	0	0	0	0	0	test
SIN3A@06454	845	189	0	28	686	341	619	374	test
SIN3A@06455	475	349	881	542	225	95	238	34	test
SIN3A@06456	343	135	52	66	355	166	347	181	test
SIN3A@06457	409	609	990	759	649	310	333	254	test
SIN3A@06458	126	99	33	18	203	99	75	183	test
SIN3A@06459	450	202	79	36	389	195	963	585	test
SIN3A@06460	0	40	0	0	73	54	61	44	test
SIN3A@06461	306	345	5	208	353	146	944	344	test
SIN3A@06462	476	363	1074	944	415	248	293	400	test
SIN3A@06463	721	746	132	350	784	338	440	1121	test
SIN3A@06464	214	60	1	0	181	116	918	0	test
SIN3A@06465	381	492	918	683	311	150	341	371	test
SIN3A@06466	462	452	16	156	628	299	181	259	test
SIN3A@06467	825	1021	57	1299	1042	569	1275	919	test
SIN3A@06468	574	332	857	589	981	526	622	457	test
SIN3A@06469	455	415	105	293	172	47	2	1	test
SIN3A@06470	816	520	75	217	858	222	304	806	test
SIN3A@06471	0	24	2	1	25	30	2	8	test
SIN3A@06472	192	441	56	241	332	308	115	589	test
SIN3A@06473	369	192	117	55	501	133	13598	281	test
SIN3A@06474	9	18	2	0	1	19	0	1	test
SIN3A@06475	1305	1543	3632	2735	150	125	5	1	test
SIN3A@06476	632	706	53	456	664	296	459	484	test
SIN3A@06477	1081	1134	71	647	171	170	298	764	test
SIN3A@06478	1496	1447	1758	1700	824	404	415	669	test
SIN3A@06479	630	325	138	196	721	344	539	628	test
SIN3A@06480	17	78	0	82	26	13	0	70	test
SIN3A@06481	483	721	26	422	397	216	527	316	test
SIN3A@06482	0	0	0	1	0	0	1	0	test
SIN3A@06483	0	1	0	0	0	0	0	3	test
SIN3A@06484	1210	992	1294	943	1314	646	4146	1232	test
SIN3A@06485	345	266	1812	1021	1059	556	375	737	test
SIN3A@06486	344	402	503	447	647	257	204	266	test
SIN3A@06487	380	259	84	44	721	309	987	342	test
SIN3A@06488	273	181	98	43	664	241	649	433	test
SIN3A@06489	32	22	7	1	28	7	7	5	test
SIN3A@06490	377	611	13	350	424	151	630	298	test
SIN3A@06491	229	171	24	0	422	221	362	258	test
SIN3A@06492	22	56	0	0	96	103	96	89	test
SIN3A@06493	358	177	57	69	637	252	338	216	test
SIN3A@06494	0	0	0	0	1	0	0	0	test
SIN3A@06495	446	482	22	324	534	263	442	105	test
SIN3A@06496	348	189	50	98	250	171	282	204	test
SIN3A@06497	949	558	1211	801	666	293	234	452	test
SIN3A@06498	0	82	2	0	235	84	78	150	test
SIN3A@06499	336	518	12	192	430	264	374	307	test
SIN3A@06500	130	46	49	2	106	69	406	84	test
SIN3A@06501	1014	782	1073	918	715	360	274	470	test
SIN3A@06502	694	537	946	1144	651	236	413	512	test
SIN3A@06503	556	363	868	480	428	171	394	0	test
SIN3A@06504	21	0	10	0	193	61	3	20	test
SIN3A@06505	0	23	0	0	49	55	3	1	test
SIN3A@06506	714	422	3017	1637	666	315	275	495	test
SIN3A@06507	1070	649	1181	655	624	322	363	337	test
SIN3A@06508	304	506	15	259	454	286	443	356	test
SIN3A@06509	70	26	0	45	112	56	1	0	test
SIN3A@06510	985	1184	55	695	634	388	156	383	test
SIN3A@06511	43	91	8	0	1107	503	5601	851	test
SIN3A@06512	983	669	972	832	527	281	276	514	test
SIN3A@06513	909	1080	49	565	1237	559	2373	987	test
SIN3A@06514	0	46	94	3	372	177	83	112	test
SIN3A@06515	44	21	1	89	1098	544	1343	786	test
SIN3A@06516	474	402	72	244	258	161	133	92	test
SIN3A@06517	63	100	0	17	201	100	77	174	test
SIN3A@06518	433	324	496	734	230	118	122	115	test
SIN3A@06519	316	174	0	0	350	181	97	257	test
SIN3A@06520	243	149	1	42	275	97	60	388	test
SIN3A@06521	804	368	2053	1151	1350	520	403	606	test
SIN3A@06522	504	441	56	228	461	155	335	100	test
SIN3A@06523	56	186	3	1	137	16	0	0	test
SIN3A@06524	1266	1093	2260	1657	546	371	535	342	test
SIN3A@06525	422	295	84	598	133	48	2	291	test
SIN3A@06526	489	659	824	680	674	273	110	342	test
SIN3A@06527	330	309	1823	1073	132	60	581	126	test
SIN3A@06528	942	1080	59	511	1894	271	52	218	test
SIN3A@06529	234	396	11	322	173	96	140	87	test
SIN3A@06530	77	34	1	0	90	13	1	0	test
SIN3A@06531	1355	1541	1797	2025	551	325	618	1053	test
SIN3A@06532	18	23	0	0	79	1	0	0	test
SIN3A@06533	429	700	929	719	597	280	146	232	test
SIN3A@06534	265	242	2	1	574	231	183	298	test
SIN3A@06535	0	0	3	0	182	61	400	150	test
SIN3A@06536	468	644	3644	922	1073	530	651	1106	test
SIN3A@06537	26	208	11	56	193	90	322	267	test
SIN3A@06538	158	43	0	231	471	185	95	216	test
SIN3A@06539	543	393	101	211	849	407	309	569	test
SIN3A@06540	142	58	0	188	391	139	82	177	test
SIN3A@06541	146	50	0	1	2089	247	483	389	test
SIN3A@06542	145	86	1061	638	264	160	44	202	test
SIN3A@06543	201	335	12	174	322	181	142	623	test
SIN3A@06544	168	197	2	0	683	302	163	399	test
SIN3A@06545	702	614	22	331	544	383	190	310	test
SIN3A@06546	441	489	8	279	708	336	196	347	test
SIN3A@06547	365	236	28	33	1222	596	1042	935	test
SIN3A@06548	315	362	92	200	364	120	854	220	test
SIN3A@06549	562	623	22	417	581	319	261	329	test
SIN3A@06550	116	127	1148	659	113	21	2	7	test
SIN3A@06551	1512	1931	1053	1407	1024	422	908	1858	test
SIN3A@06552	29	0	0	1	122	106	61	161	test
SIN3A@06553	267	452	19	297	70	57	5	125	test
SIN3A@06554	31	51	9	0	32	52	6	9	test
SIN3A@06555	882	541	134	296	1244	655	956	829	test
SIN3A@06556	232	321	17	190	166	33	1	112	test
SIN3A@06557	147	127	13	400	207	65	94	124	test
SIN3A@06558	396	542	33	346	255	210	86	326	test
SIN3A@06559	483	317	942	645	716	293	242	325	test
SIN3A@06560	780	841	29	717	676	355	619	428	test
SIN3A@06561	167	164	37	152	199	88	59	103	test
SIN3A@06562	21	18	0	195	0	0	0	2	test
SIN3A@06563	235	237	19	0	210	123	322	316	test
SIN3A@06564	372	359	14	202	134	36	220	124	test
SIN3A@06565	354	292	118	180	675	346	163	393	test
SIN3A@06566	347	377	398	426	814	414	432	334	test
SIN3A@06567	705	535	171	416	284	220	365	148	test
SIN3A@06568	397	340	903	976	18	83	1	1	test
SIN3A@06569	342	441	14	276	190	76	62	60	test
SIN3A@06570	237	355	15	160	79	83	1	271	test
SIN3A@06571	250	194	1915	1137	0	19	3	1	test
SIN3A@06572	873	652	1097	822	614	250	464	185	test
SIN3A@06573	402	167	52	1	1944	772	1488	1798	test
SIN3A@06574	650	945	80	686	1104	368	1135	4592	test
SIN3A@06575	465	377	686	629	910	418	627	581	test
SIN3A@06576	89	78	634	398	283	101	144	178	test
SIN3A@06577	272	53	0	42	338	198	100	666	test
SIN3A@06578	276	244	72	207	58	1	0	0	test
SIN3A@06579	774	218	1055	601	204	84	136	259	test
SIN3A@06580	885	1059	102	609	506	360	269	374	test
SIN3A@06581	1077	974	1257	1158	993	514	723	1239	test
SIN3A@06582	900	643	207	620	710	300	152	349	test
SIN3A@06583	429	362	4	135	1106	514	778	1107	test
SIN3A@06584	640	531	35	0	1096	503	981	1275	test
SIN3A@06585	649	463	157	422	802	468	262	594	test
SIN3A@06586	192	0	1	0	270	211	366	55	test
SIN3A@06587	381	299	21	110	741	302	1645	467	test
SIN3A@06588	524	311	22	66	386	268	42	236	test
SIN3A@06589	1223	854	280	476	1108	679	854	526	test
SIN3A@06590	410	383	23	236	479	146	94	148	test
SIN3A@06591	33	36	0	0	19	30	431	0	test
SIN3A@06592	249	120	22	107	743	331	509	508	test
SIN3A@06593	0	2	3	2	2	1	2	2	test
SIN3A@06594	1121	1317	1232	1273	382	289	421	478	test
SIN3A@06595	664	742	1636	2181	1453	634	1790	1059	test
SIN3A@06596	621	576	1194	829	922	343	274	534	test
SIN3A@06597	297	312	13	154	274	184	123	272	test
SIN3A@06598	490	455	533	450	156	77	333	42	test
SIN3A@06599	617	797	1168	960	611	261	1025	399	test
SIN3A@06600	555	237	83	96	756	390	459	620	test
SIN3A@06601	226	111	42	18	461	194	43	1177	test
SIN3A@06602	1135	498	1043	869	552	283	519	151	test
SIN3A@06603	213	389	17	184	296	148	40	218	test
SIN3A@06604	200	168	501	489	334	130	779	212	test
SIN3A@06605	153	104	33	36	294	178	182	297	test
SIN3A@06606	2075	743	323	253	620	351	1190	357	test
SIN3A@06607	56	49	0	0	0	0	2	2	test
SIN3A@06608	53	14	0	0	73	84	209	97	test
SIN3A@06609	569	471	1019	904	1222	367	398	513	test
SIN3A@06610	76	85	803	464	196	63	45	211	test
SIN3A@06611	274	50	0	0	863	468	304	1085	test
SIN3A@06612	185	389	14	235	162	44	74	0	test
SIN3A@06613	2	0	3	0	2	0	0	3	test
SIN3A@06614	193	71	0	0	311	165	251	44	test
SIN3A@06615	887	427	1340	753	287	78	73	2	test
SIN3A@06616	1006	875	1158	981	556	328	316	482	test
SIN3A@06617	571	247	11	1177	428	217	72	314	test
SIN3A@06618	482	524	79	306	710	302	383	460	test
SIN3A@06619	391	202	945	534	139	82	3	69	test
SIN3A@06620	391	343	5	174	251	83	306	313	test
SIN3A@06621	88	145	0	26	963	55	1	1	test
SIN3A@06622	531	496	59	540	53	38	1	822	test
SIN3A@06623	98	25	0	0	300	126	155	228	test
SIN3A@06624	105	35	13	91	162	127	0	837	test
SIN3A@06625	909	950	565	794	875	300	228	392	test
SIN3A@06626	304	347	59	225	204	66	2941	185	test
SIN3A@06627	806	308	346	147	621	360	1214	408	test
SIN3A@06628	262	95	0	0	772	280	276	649	test
SIN3A@06629	251	118	1507	889	73	37	2	5	test
SIN3A@06630	411	366	189	359	820	441	135	307	test
SIN3A@06631	483	399	90	283	729	301	714	614	test
SIN3A@06632	592	590	1810	1229	388	176	54	149	test
SIN3A@06633	638	437	2024	1275	1220	570	1062	3311	test
SIN3A@06634	53	19	16	35	310	113	376	133	test
SIN3A@06635	479	369	857	612	300	81	17	49	test
SIN3A@06636	1953	1528	2447	2263	706	373	869	555	test
SIN3A@06637	202	119	80	98	630	241	246	454	test
SIN3A@06638	113	31	30	0	51	15	331	1	test
SIN3A@06639	251	223	75	23	222	82	163	140	test
SIN3A@06640	644	384	114	227	699	435	876	483	test
SIN3A@06641	419	446	146	335	298	206	353	189	test
SIN3A@06642	779	936	85	643	455	254	963	390	test
SIN3A@06643	443	129	19	48	430	249	96	564	test
SIN3A@06644	639	560	1784	1264	1349	490	685	650	test
SIN3A@06645	125	113	0	26	679	224	89	164	test
SIN3A@06646	578	814	46	492	1088	463	1698	772	test
SIN3A@06647	138	48	76	30	617	259	158	264	test
SIN3A@06648	143	107	148	0	180	44	204	441	test
SIN3A@06649	663	743	49	420	1179	615	1142	565	test
SIN3A@06650	3045	2548	3531	2751	4409	1961	2113	3436	test
SIN3A@06651	601	537	187	257	344	150	248	92	test
SIN3A@06652	116	67	48	22	1610	158	65	79	test
SIN3A@06653	37	17	57	0	244	57	34	109	test
SIN3A@06654	560	574	1060	764	133	90	68	94	test
SIN3A@06655	658	463	14	27	1554	796	1768	1241	test
SIN3A@06656	162	207	0	37	192	151	392	308	test
SIN3A@06657	105	39	0	0	0	0	0	0	test
SIN3A@06658	0	0	0	157	236	137	45	97	test
SIN3A@06659	558	645	1621	1098	476	203	85	466	test
SIN3A@06660	629	415	1266	723	1	17	3	2	test
SIN3A@06661	504	620	1131	912	398	196	740	84	test
SIN3A@06662	504	504	10	194	609	308	227	469	test
SIN3A@06663	47	23	0	0	0	0	0	1	test
SIN3A@06664	355	191	1025	627	353	216	88	220	test
SIN3A@06665	855	1022	894	894	106	52	1	4	test
SIN3A@06666	293	214	2	434	494	257	771	1088	test
SIN3A@06667	217	100	54	0	319	133	151	278	test
SIN3A@06668	552	720	10	292	1224	255	360	428	test
SIN3A@06669	369	482	1035	789	982	487	393	784	test
SIN3A@06670	432	311	1740	998	572	174	1032	243	test
SIN3A@06671	176	170	33	14	513	241	317	524	test
SIN3A@06672	1214	996	96	381	913	447	514	789	test
SIN3A@06673	97	40	0	183	211	100	83	194	test
SIN3A@06674	407	157	79	112	1385	543	1482	1157	test
SIN3A@06675	0	0	0	0	0	0	0	0	test
SIN3A@06676	108	145	1	0	207	133	5	312	test
SIN3A@06677	129	64	1	15	68	19	3	0	test
SIN3A@06678	334	201	84	55	279	281	772	240	test
SIN3A@06679	402	111	97	36	640	298	946	701	test
SIN3A@06680	851	725	1171	731	245	145	7	4	test
SIN3A@06681	245	203	1137	612	425	139	418	242	test
SIN3A@06682	280	66	1	19	629	329	1517	370	test
SIN3A@06683	57	12	0	0	524	257	296	436	test
SIN3A@06684	448	629	1569	1174	433	140	235	320	test
SIN3A@06685	516	126	9	73	190	186	569	222	test
SIN3A@06686	58	48	1	1	517	253	115	307	test
SIN3A@06687	361	139	92	0	838	429	526	456	test
SIN3A@06688	539	285	1246	675	365	229	211	295	test
SIN3A@06689	30	24	0	0	117	51	176	745	test
SIN3A@06690	510	405	977	623	2133	909	821	1274	test
SIN3A@06691	1256	940	1097	962	715	302	211	431	test
SIN3A@06692	326	380	17	218	741	292	224	328	test
SIN3A@06693	3	1	2	0	0	0	0	2	test
SIN3A@06694	151	165	0	0	287	171	343	278	test
SIN3A@06695	657	363	1573	853	421	252	629	229	test
SIN3A@06696	3810	716	245	309	469	180	453	208	test
SIN3A@06697	744	283	278	118	1327	532	532	750	test
SIN3A@06698	826	566	4046	2310	739	379	216	563	test
SIN3A@06699	412	588	23	358	134	132	1	69	test
SIN3A@06700	204	26	1	1	59	62	64	1	test
SIN3A@06701	102	79	745	445	101	49	3	3	test
SIN3A@06702	84	11	3	0	99	15	7	95	test
SIN3A@06703	717	763	106	409	265	159	127	189	test
SIN3A@06704	1268	868	1043	862	1762	981	1055	1566	test
SIN3A@06705	669	426	1063	708	704	373	328	220	test
SIN3A@06706	684	770	25	415	758	461	249	907	test
SIN3A@06707	42	40	1	0	61	67	3	0	test
SIN3A@06708	390	535	6	221	123	62	0	282	test
SIN3A@06709	93	99	318	563	743	306	194	424	test
SIN3A@06710	466	195	684	401	698	362	1208	592	test
SIN3A@06711	315	431	20	301	502	267	252	261	test
SIN3A@06712	133	140	970	516	70	53	20	5	test
SIN3A@06713	584	615	84	178	1903	763	8106	1383	test
SIN3A@06714	1067	1023	481	880	1552	673	593	1094	test
SIN3A@06715	389	197	42	1	184	106	61	2	test
SIN3A@06716	533	325	81	178	49	30	403	241	test
SIN3A@06717	192	71	476	252	561	313	705	348	test
SIN3A@06718	342	253	74	173	290	181	348	211	test
SIN3A@06719	42	76	0	0	753	281	825	501	test
SIN3A@06720	759	681	118	304	668	387	452	1425	test
SIN3A@06721	1185	867	3964	2356	1563	776	1046	1329	test
SIN3A@06722	755	452	1132	1055	2279	1004	1068	1338	test
SIN3A@06723	1340	1047	3026	2160	1567	720	664	1561	test
SIN3A@06724	341	240	938	451	604	200	97	706	test
SIN3A@06725	858	792	86	282	345	179	754	310	test
SIN3A@06726	323	164	1180	701	1824	156	4608	332	test
SIN3A@06727	76	22	0	0	104	42	4	117	test
